item,itemLabel,startDate,endDate,sourceDate,psid
Q151944,Leonel Fernández,1996-08-16,2000-08-16,,Q151944-3901DCCE-EC3A-405E-A3AA-46A0674BDBB2
Q653611,Hipólito Mejía,2000-08-16,2004-08-16,2022-09-16,Q653611-C44292E4-6635-449E-9F8A-16DF16E1DA0E
Q151944,Leonel Fernández,2004-08-16,2012-08-16,,Q151944-E704A762-60DE-4667-AF37-B71AB00919A2
Q57429,Danilo Medina,2012-08-16,2020-08-16,,Q57429-B89D5891-765E-4EFC-A700-0D53E87E6461
Q16594097,Luis Abinader,2020-08-16,,,Q16594097-c06912b5-4876-e470-c462-c120f3a9a3e6
