wanted,position,positionid,from,start,end
Q112257677,Minister of Environment and Natural Resources,Q113992404,Q87594839,2022-06-16,2022-07-07
Q113992688,Minister of the Presidency,Q113992448,Q5889751,2012-08-16,2020-08-16
