who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
65348128,Vice President of the Dominican Republic,40th Vice President of the Dominican Republic,2020-08-16,,Q3845570,Margarita Cedeño,,,0
65348128,,,,,,,,,1
65348128,,Minister of the Environment and Natural Resources of the Dominican Republic,2022-06-16,2022-07-07,Orlando Jorge Mera,Orlando Jorge Mera,Miguel Ceara Hatton,Miguel Ceara Hatton,2
