who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
55988518,,Minister of Tourism,2020-08-16,,,,,,0
55988518,,,,,,,,,1
55988518,Santo Domingo,Mayor of Santo Domingo,2016-08-16,2020-04-24,Roberto Salcedo Sr.,Roberto Salcedo,Carolina Mejía de Garrigó,Carolina Mejía de Garrigó,2
