item,itemLabel,startDate,endDate,sourceDate,psid
Q113992554,Ramón Alburquerque Ramírez,1998,2000,2022-09-16,Q113992554-FA4F79DA-4EA8-4297-85DD-DB675729DFAE
Q101130478,Andrés Bautista García,2001,2003,2022-09-16,Q101130478-BF4AC9CD-82D4-4D75-8E65-CFAE27C92EF2
Q113992514,Jesús Vasquéz Martínez,2003,2004,2022-09-16,Q113992514-2685D55C-3936-4A3E-9DAD-F70C90ADD00A
Q101130478,Andrés Bautista García,2004,2006,2022-09-16,Q101130478-A2B54B37-6B3A-49BA-807E-D042A58FBE87
Q6104663,Reinaldo Pared Pérez,2006,2014,2022-09-16,Q6104663-6E979B43-1CC6-4373-9F71-4732481B425E
Q17560820,Cristina Lizardo,2014,2016,2022-09-16,Q17560820-A44D2CD1-D874-4EFF-AD5C-5933CC5EC835
Q6104663,Reinaldo Pared Pérez,2016,2020,2022-09-16,Q6104663-8B29D440-9C36-40C0-B591-7A5AEAB35054
Q5819205,Eduardo Estrella,2020-08-16,,2022-09-16,Q5819205-CD53CBF2-B4DF-4819-B45B-6AA531ECC7A2
