item,itemLabel,startDate,endDate,sourceDate,psid
Q28057750,Rafaela Alburquerque de González,1999,2003,2022-09-16,Q28057750-BAC6662F-9A11-450E-B428-6B5507A6F726
Q5690770,Alfredo Pacheco Osoria,2003,2006,2022-09-16,Q5690770-15EBA8BE-B51E-4A5E-A25F-DDD3FA3BC05F
Q113992389,Julio César Valentín Jiminián,2006,2010,2022-09-16,Q113992389-84F68803-5B3C-4A34-A9FB-0443D6C96E09
Q5654916,Abel Martínez Durán,2010,2016,2022-09-16,Q5654916-B239EE5F-BA48-4A7C-B25C-35A45772551F
Q20983426,Lucía 'Yomaira' Medina Sánchez,2016,2017,2022-09-16,Q20983426-AAF86210-6212-4659-9A31-8EAE0EE2EE31
Q113992391,Rubén Darío Maldonado Díaz,2017,2018,2022-09-16,Q113992391-9389DCEA-E270-41D3-B043-129FD61D578C
Q113992390,Radhamés Camacho,2018,2020,2022-09-16,Q113992390-370C9CC3-A6A6-4707-A32B-A30474B9D001
Q5690770,Alfredo Pacheco,2020,,2022-09-16,Q5690770-FE742A5C-6F56-43AF-A6FB-46955AE6D270
